Order_ID,Order_Date,Region,Product_Category,Ship_Mode,Unit_Price,Quantity,Shipping_Cost,Delivery_Status,Total_Sales,Profit_Margin,Total_Profit,Estimated_Lead_Time,Actual_Delay_Days
ORD-100213,2025-05-06,Middle East,Home Decor,Ocean Freight,953.77,8,439.38,Delivered,7630.16,0.1595,1217.01,14,0
ORD-100214,2025-05-10,Europe,Fashion,Ocean Freight,387.42,11,380.04,Delivered,4261.62,0.1111,473.47,3,0
ORD-100215,2025-02-22,Asia-Pacific,Electronics,Ocean Freight,353.24,9,295.07,Delivered,3179.16,0.0689,219.04,4,0
ORD-100216,2025-06-21,Latin America,Electronics,Air Priority,462.47,10,367.81,Delivered,4624.7,0.2258,1044.26,4,0
ORD-100217,2025-08-06,Middle East,Healthcare,Ocean Freight,559.76,10,258.13,Delivered,5597.6,0.1904,1065.78,3,0
ORD-100218,2025-06-09,Europe,Fashion,Ocean Freight,1550.41,8,268.73,In Transit,12403.28,0.1023,1268.86,12,0
ORD-100219,2025-07-17,Europe,Fashion,Land Transport,1862.06,1,349.07,Delivered,1862.06,0.0608,113.21,11,0
ORD-100220,2025-09-04,Latin America,Electronics,Land Transport,211.85,7,26.92,Delivered,1482.95,0.0726,107.66,11,0
ORD-100221,2025-11-20,North America,Fashion,Land Transport,967.79,14,276.25,Delivered,13549.06,0.143,1937.52,5,0
ORD-100222,2025-07-22,Europe,Automotive,Ocean Freight,1768.33,9,87.53,Delivered,15914.97,0.1788,2845.6,3,0
ORD-100223,2025-07-03,Latin America,Healthcare,Ocean Freight,836.49,11,97.31,Delivered,9201.39,0.2378,2188.09,9,0
ORD-100224,2025-05-03,North America,Fashion,Ocean Freight,1785.12,6,448.82,Delivered,10710.72,0.2434,2606.99,9,0
ORD-100225,2025-09-12,Middle East,Automotive,Ocean Freight,908.01,8,251.24,Delivered,7264.08,0.1641,1192.04,4,0
ORD-100226,2025-10-21,North America,Electronics,Ocean Freight,1336.77,9,349.78,Delivered,12030.93,0.1363,1639.82,7,0
ORD-100227,2025-10-07,Europe,Healthcare,Ocean Freight,1642.65,3,42.28,Delivered,4927.95,0.0832,410.01,9,0
ORD-100228,2025-11-21,Middle East,Healthcare,Ocean Freight,1632.1,2,364.57,Delivered,3264.2,0.1761,574.83,4,0
ORD-100229,2025-04-08,Middle East,Healthcare,Land Transport,1019.27,2,301.75,Delivered,2038.54,0.1915,390.38,12,0
ORD-100230,2025-07-17,North America,Automotive,Ocean Freight,270.57,4,204.68,Cancelled,1082.28,0.1431,154.87,8,0
ORD-100231,2025-08-28,Middle East,Home Decor,Land Transport,1075.38,2,60.71,Delivered,2150.76,0.1758,378.1,6,0
ORD-100232,2025-05-24,North America,Healthcare,Air Priority,869.44,2,125.01,Delivered,1738.88,0.168,292.13,7,0
ORD-100233,2025-04-07,North America,Automotive,Land Transport,1288.46,13,137.76,Delivered,16749.98,0.2068,3463.9,6,0
ORD-100234,2025-07-20,North America,Home Decor,Land Transport,831.58,5,61.63,Delivered,4157.9,0.0612,254.46,13,0
ORD-100235,2025-05-04,Latin America,Automotive,Land Transport,1986.45,10,268.17,Delivered,19864.5,0.2374,4715.83,5,0
ORD-100236,2025-07-06,Europe,Automotive,Air Priority,792.44,7,212.22,Delivered,5547.08,0.13,721.12,4,0
ORD-100237,2025-11-22,Middle East,Automotive,Land Transport,114.14,8,487.67,Delivered,913.12,0.1506,137.52,11,0
ORD-100238,2025-12-15,Asia-Pacific,Healthcare,Ocean Freight,1637.7,11,354.4,Delivered,18014.7,0.0803,1446.58,5,0
ORD-100239,2025-09-16,Europe,Electronics,Land Transport,1943.36,10,137.52,Cancelled,19433.6,0.1823,3542.75,5,0
ORD-100240,2025-05-28,Asia-Pacific,Healthcare,Air Priority,1029.75,4,92.8,Delayed,4119.0,0.0842,346.82,11,9
ORD-100241,2025-09-09,North America,Healthcare,Ocean Freight,554.18,9,357.0,In Transit,4987.62,0.2498,1245.91,9,0
ORD-100242,2025-12-12,Middle East,Healthcare,Ocean Freight,267.88,7,137.68,Delivered,1875.16,0.1835,344.09,8,0
ORD-100243,2025-05-27,Europe,Healthcare,Land Transport,1900.11,13,278.32,Delayed,24701.43,0.237,5854.24,4,6
ORD-100244,2025-05-28,Asia-Pacific,Home Decor,Ocean Freight,662.99,2,437.31,Delivered,1325.98,0.1822,241.59,13,0
ORD-100245,2025-12-18,Asia-Pacific,Home Decor,Ocean Freight,495.12,1,301.19,Delivered,495.12,0.1255,62.14,6,0
ORD-100246,2025-07-18,Asia-Pacific,Automotive,Land Transport,1810.67,9,364.47,Delivered,16296.03,0.0966,1574.2,3,0
ORD-100247,2025-11-04,Europe,Fashion,Air Priority,1025.79,4,109.79,In Transit,4103.16,0.1764,723.8,7,0
ORD-100248,2025-05-08,Latin America,Fashion,Ocean Freight,1459.29,13,349.9,Delayed,18970.77,0.2251,4270.32,10,1
ORD-100249,2025-02-08,North America,Electronics,Air Priority,260.57,3,73.5,Delivered,781.71,0.1175,91.85,10,0
ORD-100250,2025-12-04,Middle East,Automotive,Air Priority,580.91,6,313.35,Delivered,3485.46,0.2147,748.33,7,0
ORD-100251,2025-12-26,Asia-Pacific,Electronics,Ocean Freight,101.72,10,187.96,Delivered,1017.2,0.206,209.54,8,0
ORD-100252,2025-05-09,Europe,Home Decor,Air Priority,1266.52,14,147.9,Cancelled,17731.28,0.2144,3801.59,6,0
ORD-100253,2025-09-24,Asia-Pacific,Healthcare,Ocean Freight,1791.29,10,177.05,Delivered,17912.9,0.1062,1902.35,10,0
ORD-100254,2025-05-31,Europe,Electronics,Land Transport,1798.38,4,127.98,Delivered,7193.52,0.1185,852.43,11,0
ORD-100255,2025-10-25,Latin America,Electronics,Ocean Freight,1778.47,9,193.56,Delivered,16006.23,0.0805,1288.5,5,0
ORD-100256,2025-04-09,Asia-Pacific,Home Decor,Ocean Freight,795.61,8,74.79,Delivered,6364.88,0.1232,784.15,6,0
ORD-100257,2025-09-20,Asia-Pacific,Automotive,Land Transport,770.7,3,277.45,Delivered,2312.1,0.2244,518.84,7,0
ORD-100258,2025-09-09,Middle East,Healthcare,Air Priority,1991.67,13,67.9,Delivered,25891.71,0.0535,1385.21,9,0
ORD-100259,2025-05-24,Europe,Healthcare,Ocean Freight,1480.15,11,218.92,Delivered,16281.65,0.1956,3184.69,14,0
ORD-100260,2025-12-12,Europe,Automotive,Air Priority,311.58,14,286.85,Delivered,4362.12,0.1635,713.21,4,0
ORD-100261,2025-04-22,Latin America,Home Decor,Air Priority,279.16,5,494.05,Cancelled,1395.8,0.1566,218.58,7,0
ORD-100262,2025-03-01,Asia-Pacific,Home Decor,Land Transport,1412.65,5,37.13,Delayed,7063.25,0.2014,1422.54,9,5
ORD-100263,2025-01-02,Middle East,Electronics,Air Priority,1886.81,14,266.73,Delivered,26415.34,0.2133,5634.39,8,0
ORD-100264,2025-10-31,North America,Fashion,Ocean Freight,1662.96,3,469.89,Delivered,4988.88,0.2389,1191.84,14,0
ORD-100265,2025-09-11,Middle East,Fashion,Ocean Freight,1202.09,2,69.25,Delivered,2404.18,0.2223,534.45,14,0
ORD-100266,2025-05-20,Middle East,Home Decor,Air Priority,351.04,14,142.0,Delivered,4914.56,0.0601,295.37,14,0
ORD-100267,2025-02-06,Middle East,Automotive,Ocean Freight,246.63,14,350.7,Delayed,3452.82,0.0551,190.25,5,4
ORD-100268,2025-06-09,Middle East,Automotive,Land Transport,1808.83,7,370.51,Delivered,12661.81,0.2405,3045.17,13,0
ORD-100269,2025-01-09,Asia-Pacific,Fashion,Ocean Freight,1743.48,4,199.7,Delivered,6973.92,0.1343,936.6,12,0
ORD-100270,2025-08-21,Middle East,Automotive,Air Priority,405.73,10,143.98,In Transit,4057.3,0.2256,915.33,8,0
ORD-100271,2025-04-09,Europe,Automotive,Ocean Freight,1726.22,9,61.23,In Transit,15535.98,0.1959,3043.5,13,0
ORD-100272,2025-05-27,Europe,Healthcare,Ocean Freight,1415.74,12,169.86,Delivered,16988.88,0.2256,3832.69,10,0
ORD-100273,2025-10-31,Middle East,Automotive,Land Transport,1836.06,2,162.14,Cancelled,3672.12,0.156,572.85,3,0
ORD-100274,2025-07-27,Europe,Healthcare,Air Priority,1370.38,8,496.24,Delivered,10963.04,0.1341,1470.14,14,0
ORD-100275,2025-05-11,Asia-Pacific,Healthcare,Land Transport,1735.36,8,469.82,Delivered,13882.88,0.2029,2816.84,13,0
ORD-100276,2025-06-01,North America,Fashion,Air Priority,1649.37,1,203.35,Delivered,1649.37,0.1775,292.76,12,0
ORD-100277,2025-02-23,Middle East,Healthcare,Air Priority,487.14,11,81.49,Delayed,5358.54,0.1496,801.64,14,4
ORD-100278,2025-04-30,Europe,Home Decor,Ocean Freight,348.58,6,164.72,Delivered,2091.48,0.2153,450.3,12,0
ORD-100279,2025-06-10,Europe,Electronics,Air Priority,934.99,3,348.07,Cancelled,2804.97,0.1565,438.98,4,0
ORD-100280,2025-04-26,Asia-Pacific,Healthcare,Air Priority,465.18,5,16.11,Delivered,2325.9,0.0936,217.7,13,0
ORD-100281,2025-03-16,Asia-Pacific,Home Decor,Land Transport,527.77,12,495.18,Delivered,6333.24,0.0819,518.69,9,0
ORD-100282,2025-04-23,North America,Home Decor,Ocean Freight,1313.01,14,343.81,In Transit,18382.14,0.2373,4362.08,7,0
ORD-100283,2025-04-14,Latin America,Automotive,Land Transport,462.53,1,243.07,Delivered,462.53,0.1649,76.27,6,0
ORD-100284,2025-12-06,Latin America,Home Decor,Ocean Freight,1283.21,1,46.24,Delivered,1283.21,0.236,302.84,9,0
ORD-100285,2025-09-11,Latin America,Automotive,Land Transport,749.53,2,228.55,In Transit,1499.06,0.0867,129.97,7,0
ORD-100286,2025-08-15,North America,Home Decor,Land Transport,375.09,11,49.83,In Transit,4125.99,0.1253,516.99,7,0
ORD-100287,2025-04-22,Middle East,Fashion,Ocean Freight,1737.01,13,426.15,Delayed,22581.13,0.142,3206.52,6,4
ORD-100288,2025-04-09,Latin America,Fashion,Ocean Freight,888.48,7,173.36,Delivered,6219.36,0.2156,1340.89,11,0
ORD-100289,2025-06-02,Latin America,Fashion,Ocean Freight,339.97,1,335.33,Delivered,339.97,0.0965,32.81,6,0
ORD-100290,2025-12-15,Europe,Fashion,Land Transport,126.39,6,141.48,In Transit,758.34,0.1247,94.56,8,0
ORD-100291,2025-12-04,Europe,Fashion,Air Priority,1749.9,11,56.87,Delivered,19248.9,0.1309,2519.68,9,0
ORD-100292,2025-07-13,Middle East,Home Decor,Air Priority,254.3,7,113.17,Delivered,1780.1,0.0603,107.34,12,0
ORD-100293,2025-11-06,Asia-Pacific,Healthcare,Land Transport,776.15,12,199.51,Delivered,9313.8,0.1263,1176.33,8,0
ORD-100294,2025-06-12,North America,Healthcare,Land Transport,1784.03,11,308.57,Delivered,19624.33,0.1522,2986.82,9,0
ORD-100295,2025-07-27,Latin America,Healthcare,Ocean Freight,1466.94,2,115.73,In Transit,2933.88,0.0968,284.0,8,0
ORD-100296,2025-06-18,North America,Fashion,Ocean Freight,1581.78,2,54.67,Delivered,3163.56,0.1219,385.64,6,0
ORD-100297,2025-06-10,Europe,Fashion,Ocean Freight,1140.24,6,377.86,Delivered,6841.44,0.1689,1155.52,7,0
ORD-100298,2025-03-09,North America,Home Decor,Land Transport,469.3,1,421.21,Delivered,469.3,0.1161,54.49,8,0
ORD-100299,2025-10-16,Europe,Healthcare,Ocean Freight,1840.25,13,355.02,Delayed,23923.25,0.13,3110.02,5,9
ORD-100300,2025-10-04,North America,Automotive,Air Priority,514.25,5,389.18,Delivered,2571.25,0.0627,161.22,8,0
ORD-100301,2025-10-31,Europe,Fashion,Ocean Freight,489.44,7,374.0,In Transit,3426.08,0.1882,644.79,10,0
ORD-100302,2025-05-15,North America,Electronics,Ocean Freight,1710.25,1,320.76,Delivered,1710.25,0.0981,167.78,12,0
ORD-100303,2025-07-14,Latin America,Electronics,Ocean Freight,535.48,8,482.12,In Transit,4283.84,0.2037,872.62,6,0
ORD-100304,2025-05-08,Latin America,Electronics,Land Transport,1940.85,6,498.88,Delivered,11645.1,0.0637,741.79,12,0
ORD-100305,2025-02-02,Middle East,Home Decor,Air Priority,1398.53,11,47.21,Cancelled,15383.83,0.1141,1755.3,13,0
ORD-100306,2025-06-25,North America,Automotive,Ocean Freight,749.8,14,369.46,Delivered,10497.2,0.2242,2353.47,7,0
ORD-100307,2025-01-22,Asia-Pacific,Fashion,Ocean Freight,72.96,5,328.68,In Transit,364.8,0.0785,28.64,12,0
ORD-100308,2025-08-26,Middle East,Home Decor,Air Priority,528.6,3,450.32,Delivered,1585.8,0.2339,370.92,5,0
ORD-100309,2025-06-07,North America,Healthcare,Ocean Freight,1132.44,2,378.25,Delivered,2264.88,0.2158,488.76,5,0
ORD-100310,2025-02-07,Asia-Pacific,Healthcare,Ocean Freight,595.54,1,129.7,Delayed,595.54,0.0969,57.71,3,4
ORD-100311,2025-08-18,Latin America,Fashion,Land Transport,116.51,8,68.02,Delivered,932.08,0.0813,75.78,10,0
ORD-100312,2025-12-31,Latin America,Fashion,Land Transport,461.73,3,166.95,Delivered,1385.19,0.1726,239.08,6,0
ORD-100313,2025-02-20,Latin America,Electronics,Land Transport,1120.36,10,403.91,Delivered,11203.6,0.0775,868.28,11,0
ORD-100314,2025-09-21,Asia-Pacific,Automotive,Land Transport,1562.92,3,260.98,Delivered,4688.76,0.0923,432.77,9,0
ORD-100315,2025-10-10,Europe,Electronics,Land Transport,1450.43,7,348.94,Delivered,10153.01,0.079,802.09,5,0
ORD-100316,2025-01-27,North America,Automotive,Land Transport,659.4,4,249.2,Delivered,2637.6,0.0571,150.61,5,0
ORD-100317,2025-08-14,Middle East,Home Decor,Air Priority,460.32,8,433.92,Delivered,3682.56,0.128,471.37,11,0
ORD-100318,2025-10-04,Middle East,Home Decor,Ocean Freight,1450.34,10,221.56,Delayed,14503.4,0.2226,3228.46,9,1
ORD-100319,2025-10-13,Latin America,Automotive,Air Priority,729.89,13,118.85,Delivered,9488.57,0.2112,2003.99,12,0
ORD-100320,2025-04-07,Europe,Home Decor,Air Priority,1556.25,3,468.49,Delivered,4668.75,0.0702,327.75,8,0
ORD-100321,2025-10-11,North America,Automotive,Air Priority,526.65,12,200.02,Delayed,6319.8,0.1388,877.19,7,5
ORD-100322,2025-11-13,North America,Home Decor,Air Priority,1657.47,11,204.5,Delivered,18232.17,0.2094,3817.82,6,0
ORD-100323,2025-10-31,Middle East,Healthcare,Land Transport,1613.73,4,293.92,Delivered,6454.92,0.1525,984.38,8,0
ORD-100324,2025-05-27,Middle East,Fashion,Ocean Freight,571.7,3,37.78,Delivered,1715.1,0.0999,171.34,10,0
ORD-100325,2025-01-04,Middle East,Home Decor,Land Transport,898.95,10,83.29,Delivered,8989.5,0.1985,1784.42,5,0
ORD-100326,2025-02-04,North America,Home Decor,Land Transport,142.96,8,484.07,Delivered,1143.68,0.1833,209.64,3,0
ORD-100327,2025-07-11,Middle East,Healthcare,Ocean Freight,412.15,2,373.14,Delivered,824.3,0.0897,73.94,8,0
ORD-100328,2025-02-18,North America,Electronics,Land Transport,956.68,11,122.93,Delivered,10523.48,0.1937,2038.4,7,0
ORD-100329,2025-01-17,Latin America,Healthcare,Air Priority,624.33,2,160.6,Delivered,1248.66,0.0664,82.91,7,0
ORD-100330,2025-06-21,Europe,Home Decor,Air Priority,731.16,8,23.51,Cancelled,5849.28,0.1389,812.46,14,0
ORD-100331,2025-08-08,Middle East,Healthcare,Land Transport,643.6,6,138.98,Delivered,3861.6,0.1494,576.92,11,0
ORD-100332,2025-06-07,North America,Healthcare,Ocean Freight,329.17,13,389.8,Delivered,4279.21,0.1665,712.49,12,0
ORD-100333,2025-02-15,Latin America,Healthcare,Air Priority,90.95,3,364.97,Cancelled,272.85,0.1951,53.23,12,0
ORD-100334,2025-01-06,Asia-Pacific,Automotive,Land Transport,716.77,12,114.47,Delivered,8601.24,0.0657,565.1,5,0
ORD-100335,2025-04-09,Latin America,Healthcare,Air Priority,210.94,6,340.73,In Transit,1265.64,0.0563,71.26,7,0
ORD-100336,2025-08-21,Europe,Healthcare,Ocean Freight,1234.27,14,11.75,Delivered,17279.78,0.1717,2966.94,10,0
ORD-100337,2025-02-06,Latin America,Home Decor,Air Priority,375.6,12,487.11,Cancelled,4507.2,0.072,324.52,8,0
ORD-100338,2025-10-07,Middle East,Automotive,Ocean Freight,193.25,10,109.4,Delivered,1932.5,0.1643,317.51,6,0
ORD-100339,2025-12-15,Middle East,Electronics,Air Priority,349.07,1,111.27,In Transit,349.07,0.1526,53.27,9,0
ORD-100340,2025-10-29,Asia-Pacific,Automotive,Air Priority,79.43,3,388.17,Delivered,238.29,0.0992,23.64,7,0
ORD-100341,2025-06-30,North America,Automotive,Air Priority,756.09,3,215.82,Cancelled,2268.27,0.2399,544.16,6,0
ORD-100342,2025-04-05,Latin America,Automotive,Land Transport,1702.07,10,331.31,Delivered,17020.7,0.097,1651.01,6,0
ORD-100343,2025-04-09,Asia-Pacific,Home Decor,Land Transport,704.84,7,189.31,Delivered,4933.88,0.2244,1107.16,12,0
ORD-100344,2025-07-07,Middle East,Fashion,Land Transport,1798.17,14,121.68,Delivered,25174.38,0.1895,4770.55,9,0
ORD-100345,2025-04-26,North America,Home Decor,Air Priority,1383.36,9,301.15,Delivered,12450.24,0.194,2415.35,13,0
ORD-100346,2025-07-10,North America,Home Decor,Ocean Freight,1152.04,8,351.26,Delivered,9216.32,0.0914,842.37,12,0
ORD-100347,2025-09-10,Europe,Electronics,Ocean Freight,785.21,5,293.81,Cancelled,3926.05,0.1413,554.75,3,0
ORD-100348,2025-06-10,Middle East,Electronics,Land Transport,1768.17,3,39.44,Delivered,5304.51,0.1409,747.41,6,0
ORD-100349,2025-09-13,North America,Electronics,Land Transport,87.69,5,416.1,Delivered,438.45,0.1245,54.59,12,0
ORD-100350,2025-11-19,Europe,Fashion,Air Priority,1344.76,6,184.92,Cancelled,8068.56,0.2417,1950.17,6,0
ORD-100351,2025-05-08,Europe,Automotive,Air Priority,1186.99,3,301.89,Delivered,3560.97,0.2219,790.18,7,0
ORD-100352,2025-01-18,Middle East,Fashion,Ocean Freight,618.02,5,70.38,Delivered,3090.1,0.2247,694.35,3,0
ORD-100353,2025-10-08,North America,Automotive,Land Transport,180.76,2,158.18,In Transit,361.52,0.201,72.67,6,0
ORD-100354,2025-08-11,North America,Fashion,Air Priority,542.4,12,217.23,Delivered,6508.8,0.122,794.07,12,0
ORD-100355,2025-02-23,Latin America,Home Decor,Air Priority,195.85,7,156.01,Cancelled,1370.95,0.2416,331.22,10,0
ORD-100356,2025-02-27,North America,Home Decor,Air Priority,1867.38,10,93.84,Delivered,18673.8,0.1337,2496.69,10,0
ORD-100357,2025-11-19,Europe,Automotive,Land Transport,68.37,1,195.19,Delayed,68.37,0.2189,14.97,7,1
ORD-100358,2025-12-26,Asia-Pacific,Automotive,Air Priority,870.18,7,414.83,Delivered,6091.26,0.2278,1387.59,3,0
ORD-100359,2025-06-23,Middle East,Automotive,Ocean Freight,1478.89,11,87.56,Delayed,16267.79,0.1309,2129.45,10,6
ORD-100360,2025-10-07,Asia-Pacific,Healthcare,Land Transport,654.49,4,211.82,Delivered,2617.96,0.0791,207.08,10,0
ORD-100361,2025-04-24,North America,Electronics,Ocean Freight,585.35,3,234.4,Delivered,1756.05,0.0802,140.84,9,0
ORD-100362,2025-10-15,Europe,Healthcare,Land Transport,1975.08,12,354.5,Delivered,23700.96,0.1905,4515.03,10,0
ORD-100363,2025-12-08,Asia-Pacific,Healthcare,Air Priority,183.92,3,489.96,Delivered,551.76,0.2287,126.19,8,0
ORD-100364,2025-05-31,Middle East,Home Decor,Air Priority,1272.09,8,36.3,Delivered,10176.72,0.0829,843.65,12,0
ORD-100365,2025-05-07,Latin America,Home Decor,Ocean Freight,1227.24,9,189.08,Delivered,11045.16,0.1565,1728.57,4,0
ORD-100366,2025-06-04,Asia-Pacific,Automotive,Air Priority,498.76,5,100.02,Delivered,2493.8,0.2077,517.96,7,0
ORD-100367,2025-09-30,Latin America,Home Decor,Land Transport,1630.46,3,46.89,In Transit,4891.38,0.1224,598.7,3,0
ORD-100368,2025-04-14,North America,Automotive,Air Priority,921.53,11,499.33,Delayed,10136.83,0.2061,2089.2,13,2
ORD-100369,2025-10-26,North America,Healthcare,Air Priority,1301.65,8,499.5,Delivered,10413.2,0.1917,1996.21,11,0
ORD-100370,2025-09-03,Middle East,Electronics,Land Transport,444.31,1,234.38,Delivered,444.31,0.1732,76.95,12,0
ORD-100371,2025-06-25,Latin America,Home Decor,Air Priority,98.69,6,146.13,Delivered,592.14,0.12,71.06,10,0
ORD-100372,2025-02-08,Latin America,Healthcare,Land Transport,333.62,4,273.67,Cancelled,1334.48,0.1942,259.16,3,0
ORD-100373,2025-06-19,Middle East,Automotive,Land Transport,483.26,2,499.16,Cancelled,966.52,0.2097,202.68,8,0
ORD-100374,2025-09-04,Asia-Pacific,Home Decor,Air Priority,1481.63,8,201.08,Delivered,11853.04,0.2125,2518.77,14,0
ORD-100375,2025-01-26,Middle East,Electronics,Air Priority,1053.5,9,347.63,Delivered,9481.5,0.0805,763.26,5,0
ORD-100376,2025-12-21,North America,Home Decor,Air Priority,800.6,3,347.23,In Transit,2401.8,0.14,336.25,8,0
ORD-100377,2025-11-02,Latin America,Automotive,Ocean Freight,1523.33,4,415.68,Delayed,6093.32,0.054,329.04,14,7
ORD-100378,2025-01-13,Europe,Healthcare,Land Transport,186.42,4,145.63,In Transit,745.68,0.1131,84.34,11,0
ORD-100379,2025-11-12,Europe,Healthcare,Land Transport,305.4,12,230.41,Delivered,3664.8,0.0731,267.9,6,0
ORD-100380,2025-11-09,North America,Electronics,Ocean Freight,1745.32,7,160.02,Delivered,12217.24,0.1266,1546.7,13,0
ORD-100381,2025-02-05,Latin America,Electronics,Ocean Freight,756.54,14,289.8,Delivered,10591.56,0.1453,1538.95,14,0
ORD-100382,2025-06-22,Latin America,Healthcare,Ocean Freight,574.77,9,273.16,Delivered,5172.93,0.1832,947.68,14,0
ORD-100383,2025-01-20,Middle East,Fashion,Air Priority,689.2,6,280.63,Delivered,4135.2,0.1175,485.89,14,0
ORD-100384,2025-11-17,Asia-Pacific,Healthcare,Land Transport,347.21,14,68.5,Delivered,4860.94,0.1865,906.57,13,0
ORD-100385,2025-09-21,Middle East,Automotive,Land Transport,846.26,14,187.41,In Transit,11847.64,0.1976,2341.09,12,0
ORD-100386,2025-05-22,Europe,Home Decor,Air Priority,1688.92,8,234.88,Delivered,13511.36,0.1272,1718.64,12,0
ORD-100387,2025-05-23,Latin America,Fashion,Ocean Freight,1325.64,10,369.39,Delivered,13256.4,0.1437,1904.94,11,0
ORD-100388,2025-04-02,Asia-Pacific,Healthcare,Ocean Freight,1259.58,5,109.49,Delayed,6297.9,0.2024,1274.69,13,5
ORD-100389,2025-12-20,Middle East,Home Decor,Ocean Freight,145.6,11,483.67,Delivered,1601.6,0.1842,295.01,10,0
ORD-100390,2025-11-18,Asia-Pacific,Electronics,Ocean Freight,1814.49,7,31.48,Delivered,12701.43,0.1451,1842.98,11,0
ORD-100391,2025-10-15,Europe,Healthcare,Ocean Freight,1773.02,9,50.67,Cancelled,15957.18,0.0523,834.56,5,0
ORD-100392,2025-08-03,Asia-Pacific,Fashion,Air Priority,1735.93,7,298.06,Delivered,12151.51,0.1939,2356.18,10,0
ORD-100393,2025-12-08,Latin America,Automotive,Ocean Freight,1001.56,5,73.73,Delivered,5007.8,0.1799,900.9,8,0
ORD-100394,2025-02-20,Asia-Pacific,Home Decor,Air Priority,506.68,8,82.51,In Transit,4053.44,0.1624,658.28,10,0
ORD-100395,2025-06-02,Asia-Pacific,Home Decor,Land Transport,820.97,13,331.64,Delivered,10672.61,0.2167,2312.75,5,0
ORD-100396,2025-07-05,Middle East,Healthcare,Air Priority,799.84,13,494.52,Delivered,10397.92,0.2192,2279.22,4,0
ORD-100397,2025-03-04,Asia-Pacific,Automotive,Air Priority,1491.96,9,225.35,Delivered,13427.64,0.2317,3111.18,5,0
ORD-100398,2025-07-09,Asia-Pacific,Automotive,Air Priority,1375.24,1,253.82,Delivered,1375.24,0.2091,287.56,9,0
ORD-100399,2025-05-05,Europe,Electronics,Ocean Freight,1695.33,5,299.28,Delivered,8476.65,0.141,1195.21,7,0
ORD-100400,2025-05-30,Asia-Pacific,Healthcare,Ocean Freight,898.48,14,32.59,Delayed,12578.72,0.1534,1929.58,3,8
ORD-100401,2025-11-10,Middle East,Home Decor,Ocean Freight,1834.26,6,254.78,Delivered,11005.56,0.2173,2391.51,14,0
ORD-100402,2025-02-27,Middle East,Electronics,Land Transport,1504.85,11,495.03,Delivered,16553.35,0.2082,3446.41,9,0
